City	Division	Lat	Lon
Los Molinos, Province of Cordoba, Argentina	South America	-31.8500004	-64.3833313
Sete Lagoas, State of Minas Gerais (MG), Brazil	South America	-19.45738	-44.2416695
Villa Soriano, Soriano Department, Uruguay	South America	-33.4001857	-58.3232118
Remire-Montjoly, Arrondissement of Cayenne, French Guiana	South America	4.882726	-52.2868647
Altos, State of Piaui (PI), Brazil	South America	-5.0524992	-42.4724578
Belen, Province of Catamarca, Argentina	South America	-27.650239	-67.0259484
Bartolome, Galapagos Islands, Ecuador	South America	-0.2842964	-90.550602
Isla Robinson Crusoe, Valparaiso Region, Chile	South America	-33.6414001	-78.8460993
Villavieja, Huila Department, Colombia	South America	3.218357	-75.21756
Iquitos, Loreto Region, Peru	South America	-3.7436735	-73.2516326
Montenegro, Quindio Department, Colombia	South America	4.566637	-75.75012
Iguaba Grande, State of Rio de Janeiro (RJ), Brazil	South America	-22.8142407	-42.2066423
Huaytara, Huancavelica Region, Peru	South America	-13.5333732	-75.3146822
Vilhena, State of Rondonia (RO), Brazil	South America	-12.7414031	-60.1304566
Cacador, State of Santa Catarina (SC), Brazil	South America	-26.7761609	-51.0124989
Ayolas, Misiones Department, Paraguay	South America	-27.3863909	-56.8479781
Acu, State of Rio Grande do Norte (RN), Brazil	South America	-5.5774536	-36.9147407
Tremembe, State of Sao Paulo (SP), Brazil	South America	-23.4598631	-46.6254738
Barra de Sao Miguel, State of Alagoas (AL), Brazil	South America	-9.8132217	-35.9478869
El Nihuil, Province of Mendoza, Argentina	South America	-35.03389	-68.670929
Salto, Province of Buenos Aires, Argentina	South America	-34.295047	-60.2473787
Antonio Carlos, State of Santa Catarina (SC), Brazil	South America	-27.4944749	-48.8196226
Garzon, Maldonado Department, Uruguay	South America	-34.593287	-54.5430357
Tierra del Fuego National Park, Province of Tierra del Fuego, Argentina	South America	-54.8433094	-68.5540865
Itiquira, State of Mato Grosso (MT), Brazil	South America	-17.2058847	-54.1468825
Camamu, State of Bahia (BA), Brazil	South America	-13.9443222	-39.1045596
Luzerna, State of Santa Catarina (SC), Brazil	South America	-27.1310356	-51.4683568
San Bernardo, Province of Buenos Aires, Argentina	South America	-36.6863655	-56.6791979
Lago Escondido, Province of Tierra del Fuego, Argentina	South America	-54.530518	-67.2005811
Medellin, Antioquia Department, Colombia	South America	6.244203	-75.5812119
Ubajara, State of Ceara (CE), Brazil	South America	-3.8692037	-41.0192349
Mandaguacu, State of Parana (PR), Brazil	South America	-23.3462407	-52.0948587
Caicedonia, Valle del Cauca Department, Colombia	South America	4.3329129	-75.827107
Santa Rita de Jacutinga, State of Minas Gerais (MG), Brazil	South America	-22.1464084	-44.0911576
Colon, Province of Entre Rios, Argentina	South America	-32.2249328	-58.1447142
Capiata, Central Department, Paraguay	South America	-25.3699511	-57.4514127
Guanaqueros, Coquimbo Region, Chile	South America	-30.2	-71.4333
Machachi, Pichincha Province, Ecuador	South America	-0.5107264	-78.5717631
Iguaracu, State of Parana (PR), Brazil	South America	-23.195371	-51.8260391
Tiahuanaco, La Paz Department, Bolivia	South America	-16.5542097	-68.6782359
Itapoa, State of Santa Catarina (SC), Brazil	South America	-26.0799326	-48.6589406
Roseira, State of Sao Paulo (SP), Brazil	South America	-22.9416078	-45.3087733
Mogi das Cruzes, State of Sao Paulo (SP), Brazil	South America	-23.5213379	-46.185867
Belmonte, State of Santa Catarina (SC), Brazil	South America	-26.8514159	-53.6176937
Posadas, Province of Misiones, Argentina	South America	-27.3621374	-55.9008746
Riosucio, Caldas Department, Colombia	South America	5.4206839	-75.705388
Quintay, Valparaiso Region, Chile	South America	-33.193636	-71.6972722
Turbaco, Bolivar Department, Colombia	South America	10.334638	-75.412672
Pirai, State of Rio de Janeiro (RJ), Brazil	South America	-22.6262971	-43.9058584
Pariquera-Acu, State of Sao Paulo (SP), Brazil	South America	-24.7154583	-47.875829
Aguas da Prata, State of Sao Paulo (SP), Brazil	South America	-21.9469529	-46.7185754
Cristianopolis, State of Goias (GO), Brazil	South America	-17.2002433	-48.7050663
Marica, State of Rio de Janeiro (RJ), Brazil	South America	-22.9160994	-42.819192
Conceicao da Barra, State of Espirito Santo (ES), Brazil	South America	-18.5887732	-39.736577
Colalao del Valle, Province of Tucuman, Argentina	South America	-26.3620097	-65.9570031
Prudentopolis, State of Parana (PR), Brazil	South America	-25.211864	-50.977439
Asia, Lima Region, Peru	South America	-12.8010669	-76.5257007
Lorena, State of Sao Paulo (SP), Brazil	South America	-22.7338724	-45.1201112
Tocaima, Cundinamarca Department, Colombia	South America	4.457055	-74.633923
Camocim, State of Ceara (CE), Brazil	South America	-2.9014475	-40.8388865
Villa Ballester, Province of Buenos Aires, Argentina	South America	-34.5492357	-58.5588195
Agua Doce, State of Santa Catarina (SC), Brazil	South America	-26.9989361	-51.553311
Varzea Grande, State of Mato Grosso (MT), Brazil	South America	-15.646248	-56.1327131
Paso de los Libres, Province of Corrientes, Argentina	South America	-29.7137101	-57.0855601
Pichidangui, Coquimbo Region, Chile	South America	-32.1333	-71.5333
Villa Rumipal, Province of Cordoba, Argentina	South America	-32.1895171	-64.4792805
Alcinopolis, State of Mato Grosso do Sul (MS), Brazil	South America	-18.184224	-53.8237385
Merlo, Province of San Luis, Argentina	South America	-32.3478326	-65.0157565
Sao Martinho, State of Santa Catarina (SC), Brazil	South America	-28.109123	-49.0211225
Dores do Turvo, State of Minas Gerais (MG), Brazil	South America	-20.974998	-43.1890712
Ipoema, State of Minas Gerais (MG), Brazil	South America	-19.6233937	-43.440688
Lages, State of Santa Catarina (SC), Brazil	South America	-27.8157141	-50.3263964
Mar del Plata, Province of Buenos Aires, Argentina	South America	-38.0054771	-57.5426106
Guaramirim, State of Santa Catarina (SC), Brazil	South America	-26.4743278	-49.0023
Araruna, State of Paraiba (PB), Brazil	South America	-6.526157	-35.7625241
General Acha, Province of La Pampa, Argentina	South America	-37.3782637	-64.6044588
Iguazu National Park, Province of Misiones, Argentina	South America	-25.683187	-54.454701
Ollantaytambo, Sacred Valley, Peru	South America	-13.2583689	-72.2642679
Sapucai-Mirim, State of Minas Gerais (MG), Brazil	South America	-22.8010181	-45.846961
San Antonio, Valparaiso Region, Chile	South America	-33.5922807	-71.6055123
Chepu, Isla Chiloe, Chile	South America	-42.05	-74.0333
Sao Cristovao, State of Sergipe (SE), Brazil	South America	-11.0089963	-37.2046907
Redencao, State of Ceara (CE), Brazil	South America	-4.2238817	-38.7302215
Ibague, Tolima Department, Colombia	South America	4.444676	-75.242438
Itaguara, State of Minas Gerais (MG), Brazil	South America	-20.3861211	-44.4771596
Guape, State of Minas Gerais (MG), Brazil	South America	-20.7635618	-45.9156637
Genovesa, Galapagos Islands, Ecuador	South America	0.3230807	-89.9580123
Lota, Biobio Region, Chile	South America	-37.0920575	-73.1545822
Agua Branca, State of Alagoas (AL), Brazil	South America	-9.2661404	-37.9148742
Antonio Joao, State of Mato Grosso do Sul (MS), Brazil	South America	-22.1894613	-55.9516016
Tabatinga, State of Amazonas (AM), Brazil	South America	-4.2316306	-69.936928
Itati, Province of Corrientes, Argentina	South America	-27.2699165	-58.2438316
Montalban, Central Region, Venezuela	South America	10.4755056	-66.9484748
Cananeia, State of Sao Paulo (SP), Brazil	South America	-25.012621	-47.9338687
Rosana, State of Sao Paulo (SP), Brazil	South America	-22.5786418	-53.0607901
Joinville, State of Santa Catarina (SC), Brazil	South America	-26.3044084	-48.8463832
Aigua, Maldonado Department, Uruguay	South America	-34.2043805	-54.7604286
Paudalho, State of Pernambuco (PE), Brazil	South America	-7.9032766	-35.1719495
Santa Ana, Province of Misiones, Argentina	South America	-27.3692482	-55.5817447
San Javier, Province of Cordoba, Argentina	South America	-32.084217	-65.1432518
Cruzeiro Do Oeste, State of Parana (PR), Brazil	South America	-23.7834562	-53.0762805
Coronel Fabriciano, State of Minas Gerais (MG), Brazil	South America	-19.5189752	-42.6282541
Santa Rosa de Ocopa, Junin Region, Peru	South America	-11.8773455	-75.293111
Russas, State of Ceara (CE), Brazil	South America	-4.8094396	-38.1899782
Serrinha, State of Bahia (BA), Brazil	South America	-11.662842	-39.0084965
San Antonio de Arredondo, Province of Cordoba, Argentina	South America	-31.4945372	-64.5447808
Guamote, Chimborazo Province, Ecuador	South America	-1.9377187	-78.7107731
Tacaratu, State of Pernambuco (PE), Brazil	South America	-8.9338421	-38.1054495
Bialet Masse, Province of Cordoba, Argentina	South America	-31.3140619	-64.4639976
Nova Redencao, State of Bahia (BA), Brazil	South America	-12.8568547	-41.1602597
Sacramento, State of Minas Gerais (MG), Brazil	South America	-19.8626448	-47.4512654
Sena Madureira, State of Acre (AC), Brazil	South America	-9.6096717	-69.2877535
Viseu, State of Para (PA), Brazil	South America	-1.4391409	-46.3624686
Catacaos, Piura Region, Peru	South America	-5.2688451	-80.6743053
Atlantida, Canelones Department, Uruguay	South America	-34.7793791	-55.7596225
Sao Jose dos Ausentes, State of Rio Grande do Sul (RS), Brazil	South America	-28.748844	-50.0653313
Arapiraca, State of Alagoas (AL), Brazil	South America	-9.755588	-36.6639577
Taquarituba, State of Sao Paulo (SP), Brazil	South America	-23.5263997	-49.2459964
Villa de Leyva, Boyaca Department, Colombia	South America	5.636499	-73.527058
Barbacena, State of Minas Gerais (MG), Brazil	South America	-21.2219344	-43.7706811
Vila Velha, State of Espirito Santo (ES), Brazil	South America	-20.3477821	-40.2949528
El Quisco, Valparaiso Region, Chile	South America	-33.398596	-71.6981538
Santiago del Estero, Province of Santiago del Estero, Argentina	South America	-27.7833574	-64.264167
Punta del Este, Maldonado Department, Uruguay	South America	-34.9368789	-54.9281496
Guajara-Mirim, State of Rondonia (RO), Brazil	South America	-10.789321	-65.3301049
Mostardas, State of Rio Grande do Sul (RS), Brazil	South America	-30.927439	-50.7624493
Villavicencio, Meta Department, Colombia	South America	4.1513822	-73.6376905
Bulnes, Biobio Region, Chile	South America	-36.7421593	-72.3017718
Puerto Narino, Amazonas Department, Colombia	South America	-3.7702	-70.38306
Porlamar, Margarita Island, Venezuela	South America	10.9570221	-63.8699655
Sao Raimundo Nonato, State of Piaui (PI), Brazil	South America	-9.0104992	-42.6920906
Caraguatatuba, State of Sao Paulo (SP), Brazil	South America	-23.6255903	-45.4241453
Colonia del Sacramento, Colonia Department, Uruguay	South America	-34.4607189	-57.8339099
Apodi, State of Rio Grande do Norte (RN), Brazil	South America	-5.6624974	-37.7988488
Ovalle, Coquimbo Region, Chile	South America	-30.604304	-71.1969882
Santana do Riacho, State of Minas Gerais (MG), Brazil	South America	-19.2000924	-43.6759049
Corcovado, Province of Chubut, Argentina	South America	-43.5329244	-71.5844458
Tinogasta, Province of Catamarca, Argentina	South America	-28.062662	-67.5660743
Grajau, State of Maranhao (MA), Brazil	South America	-5.8248093	-46.1594921
Puerto Lopez, Manabi Province, Ecuador	South America	-1.5539322	-80.8045568
Chapada, State of Rio Grande do Sul (RS), Brazil	South America	-28.0576777	-53.0684395
Natividade, State of Tocantins (TO), Brazil	South America	-11.8764686	-47.6849007
Imarui, State of Santa Catarina (SC), Brazil	South America	-28.3483988	-48.8150107
Ramallo, Province of Buenos Aires, Argentina	South America	-33.3803273	-60.1595038
Matilde, State of Espirito Santo (ES), Brazil	South America	-20.5551588	-40.8142624
Coronel Moldes, Province of Salta, Argentina	South America	-25.2804197	-65.477208
Punta Arenas, Magallanes Region, Chile	South America	-53.1638329	-70.9170683
Rio Gallegos, Province of Santa Cruz, Argentina	South America	-51.6230485	-69.2168291
Nazare Paulista, State of Sao Paulo (SP), Brazil	South America	-23.1815565	-46.3978706
Taquari, State of Rio Grande do Sul (RS), Brazil	South America	-29.7948227	-51.8658729
Choshuenco, Los Rios Region, Chile	South America	-39.8340332	-72.082545
Esmeralda, State of Rio Grande do Sul (RS), Brazil	South America	-28.0427291	-51.1376317
Chinchina, Caldas Department, Colombia	South America	4.98273	-75.60526
Papallacta, Napo Province, Ecuador	South America	-0.3772034	-78.1407651
Mogi Mirim, State of Sao Paulo (SP), Brazil	South America	-22.455799	-47.0193913
Chapada Diamantina National Park, State of Bahia (BA), Brazil	South America	-12.5614575	-41.3896417
San Vicente de Chucuri, Santander Department, Colombia	South America	6.878518	-73.413233
Pehuajo, Province of Buenos Aires, Argentina	South America	-35.8107166	-61.8987832
Ivoti, State of Rio Grande do Sul (RS), Brazil	South America	-29.5795648	-51.1689963
Itapolis, State of Sao Paulo (SP), Brazil	South America	-21.5950536	-48.8163705
Senador Canedo, State of Goias (GO), Brazil	South America	-16.6948713	-49.1019233
Araci, State of Bahia (BA), Brazil	South America	-11.3393448	-38.9586018
Palmeiras De Goias, State of Goias (GO), Brazil	South America	-16.8078452	-49.9198367
Tiltil, Santiago Metropolitan Region, Chile	South America	-33.0838906	-70.9279843
Tandil, Province of Buenos Aires, Argentina	South America	-37.3287999	-59.1367167
Puan, Province of Buenos Aires, Argentina	South America	-37.5455602	-62.7660962
Pimampiro, Imbabura Province, Ecuador	South America	0.3907438	-77.9410251
Botuvera, State of Santa Catarina (SC), Brazil	South America	-27.2208816	-49.1423666
El Yaque, Margarita Island, Venezuela	South America	10.8994831	-63.9630442
Villa Yacanto, Province of Cordoba, Argentina	South America	-32.1061712	-64.7544671
Carmen de Apicala, Tolima Department, Colombia	South America	4.152951	-74.715312
Jaguarao, State of Rio Grande do Sul (RS), Brazil	South America	-32.3385963	-53.4770359
Las Calles, Province of Cordoba, Argentina	South America	-31.8236702	-64.9716642
Manantiales, Maldonado Department, Uruguay	South America	-34.904942	-54.8277514
Ribeirao Preto, State of Sao Paulo (SP), Brazil	South America	-21.1704008	-47.8103238
Tefe, State of Amazonas (AM), Brazil	South America	-3.3514753	-64.7148236
Lelydorp, Wanica District, Suriname	South America	5.6979328	-55.220397
Villa Dolores, Province of Cordoba, Argentina	South America	-31.9450289	-65.1902739
Pato Branco, State of Parana (PR), Brazil	South America	-26.2297202	-52.6711356
Diamantina, State of Minas Gerais (MG), Brazil	South America	-18.2417866	-43.6035055
Tayrona National Park, Santa Marta District, Colombia	South America	11.2882416	-74.1516509
Potrerillos, Province of Mendoza, Argentina	South America	-32.9507408	-69.2056274
Flores Da Cunha, State of Rio Grande do Sul (RS), Brazil	South America	-29.0303854	-51.2003761
Amarantina, State of Minas Gerais (MG), Brazil	South America	-20.3085458	-43.7181952
Cavalcante, State of Goias (GO), Brazil	South America	-13.6773491	-47.6061625
San Cristobal, Andean Region, Venezuela	South America	7.7713572	-72.2261466
Manaure, La Guajira Department, Colombia	South America	11.772778	-72.444227
Chile Chico, Aisen Region, Chile	South America	-46.5409005	-71.7222795
Jarinu, State of Sao Paulo (SP), Brazil	South America	-23.1043447	-46.728461
Charata, Province of Chaco, Argentina	South America	-27.2179902	-61.1873617
Belo Horizonte, State of Minas Gerais (MG), Brazil	South America	-19.9245018	-43.9352376
Gloria Do Goita, State of Pernambuco (PE), Brazil	South America	-7.9995755	-35.2947008
Indaiatuba, State of Sao Paulo (SP), Brazil	South America	-23.0886496	-47.2089525
Colatina, State of Espirito Santo (ES), Brazil	South America	-19.5262632	-40.6351179
Panorama, State of Sao Paulo (SP), Brazil	South America	-21.3544405	-51.856666
Rondon Do Para, State of Para (PA), Brazil	South America	-4.7783136	-48.0673853
Cristiano Otoni, State of Minas Gerais (MG), Brazil	South America	-20.8249342	-43.8124157
Barcelos, State of Amazonas (AM), Brazil	South America	-0.2674076	-63.2032151
Pozo Almonte, Tarapaca Region, Chile	South America	-20.2567092	-69.7860128
Vila Maria, State of Rio Grande do Sul (RS), Brazil	South America	-28.5343898	-52.1547299
Bertioga, State of Sao Paulo (SP), Brazil	South America	-23.8064303	-46.0589521
Lamarque, Province of Rio Negro, Argentina	South America	-39.4240795	-65.7014299
Camacan, State of Bahia (BA), Brazil	South America	-15.4201038	-39.4964037
Buga, Valle del Cauca Department, Colombia	South America	3.9005079	-76.3021889
Los Penitentes, Province of Mendoza, Argentina	South America	-32.840199	-69.8414
Trinidad, Flores Department, Uruguay	South America	-33.5201418	-56.9042201
Guanambi, State of Bahia (BA), Brazil	South America	-14.2193381	-42.7796907
Santiago de Chiquitos, Santa Cruz Department, Bolivia	South America	-18.3345007	-59.590165
Sede Nova, State of Rio Grande do Sul (RS), Brazil	South America	-27.6254231	-53.9324048
Eloi Mendes, State of Minas Gerais (MG), Brazil	South America	-21.6177232	-45.5818214
Vicosa Do Ceara, State of Ceara (CE), Brazil	South America	-3.5670807	-41.0919197
Los Cocos, Province of Cordoba, Argentina	South America	-30.9265379	-64.5004742
Vila Flores, State of Rio Grande do Sul (RS), Brazil	South America	-28.8615917	-51.5465539
Matureia, State of Paraiba (PB), Brazil	South America	-7.2741433	-37.3613533
Japura, State of Parana (PR), Brazil	South America	-23.470134	-52.5549674
Melipeuco, Araucania Region, Chile	South America	-38.7953698	-71.6198686
Barroso, State of Minas Gerais (MG), Brazil	South America	-21.1880429	-43.9759925
Almirante Tamandare, State of Parana (PR), Brazil	South America	-25.3193102	-49.3042082
Icononzo, Tolima Department, Colombia	South America	4.17645	-74.531723
Benedito Novo, State of Santa Catarina (SC), Brazil	South America	-26.7751548	-49.367893
Leticia, Amazonas Department, Colombia	South America	-4.203165	-69.935907
Zana, Lambayeque Region, Peru	South America	-6.90821	-79.5772008
Agua Branca, State of Piaui (PI), Brazil	South America	-5.8889577	-42.637341
Brasopolis, State of Minas Gerais (MG), Brazil	South America	-22.548794	-45.7750681
Divinopolis, State of Minas Gerais (MG), Brazil	South America	-20.1451261	-44.8916447
Braganca, State of Para (PA), Brazil	South America	-1.0616193	-46.7830109
Daule, Guayas Province, Ecuador	South America	-1.9383495	-79.9416549
Saldungaray, Province of Buenos Aires, Argentina	South America	-38.2051334	-61.7697166
Niebla, Los Rios Region, Chile	South America	-39.8704347	-73.3952416
Bento Goncalves, State of Rio Grande do Sul (RS), Brazil	South America	-29.1667089	-51.5169861
Tulipe, Pichincha Province, Ecuador	South America	0.0873047	-78.7367357
Franco Da Rocha, State of Sao Paulo (SP), Brazil	South America	-23.3233727	-46.7294577
Torre de Pedra, State of Sao Paulo (SP), Brazil	South America	-23.2466591	-48.1959656
Embu das Artes, State of Sao Paulo (SP), Brazil	South America	-23.6515085	-46.8521864
Parelhas, State of Rio Grande do Norte (RN), Brazil	South America	-6.6858425	-36.6602483
Pacuja, State of Ceara (CE), Brazil	South America	-3.9831356	-40.6991877
Navirai, State of Mato Grosso do Sul (MS), Brazil	South America	-23.062277	-54.1999693
Porto Velho, State of Rondonia (RO), Brazil	South America	-8.7611605	-63.9004303
San Francisco, Cundinamarca Department, Colombia	South America	4.974252	-74.291386
Iranduba, State of Amazonas (AM), Brazil	South America	-3.1456879	-60.257396
Candido Godoi, State of Rio Grande do Sul (RS), Brazil	South America	-27.9397796	-54.7192376
Laguna Cuicocha, Imbabura Province, Ecuador	South America	0.3	-78.35
Lago Ranco, Los Rios Region, Chile	South America	-40.3211603	-72.4822123
Moreno, State of Pernambuco (PE), Brazil	South America	-8.1091223	-35.0838562
Manglaralto, Santa Elena Province, Ecuador	South America	-1.9367581	-80.7117394
San Fernando, O'Higgins Region, Chile	South America	-34.5858603	-70.9907801
Jequitinhonha, State of Minas Gerais (MG), Brazil	South America	-16.4379493	-41.012097
Avellaneda, Province of Buenos Aires, Argentina	South America	-34.6610756	-58.3669739
Mongagua, State of Sao Paulo (SP), Brazil	South America	-24.1075246	-46.6801919
Punta del Diablo, Rocha Department, Uruguay	South America	-34.0423394	-53.5473322
Gorbea, Araucania Region, Chile	South America	-39.1005597	-72.67636
Delfim Moreira, State of Minas Gerais (MG), Brazil	South America	-22.4907716	-45.2806177
West Falkland, Falkland Islands, Falkland Islands	South America	-51.8599755	-60.0946131
Santo Cristo, State of Rio Grande do Sul (RS), Brazil	South America	-27.8263074	-54.6630812
Carai, State of Minas Gerais (MG), Brazil	South America	-17.1866315	-41.7007464
Sidrolandia, State of Mato Grosso do Sul (MS), Brazil	South America	-20.9306687	-54.9697212
Simao Dias, State of Sergipe (SE), Brazil	South America	-10.7397921	-37.809338
Canarana, State of Mato Grosso (MT), Brazil	South America	-13.5564723	-52.2691109
Mosqueiro, State of Para (PA), Brazil	South America	-1.1421454	-48.4611518
Alfredo Wagner, State of Santa Catarina (SC), Brazil	South America	-27.7325711	-49.3247147
Nova Iorque, State of Maranhao (MA), Brazil	South America	-6.7357524	-44.0456618
Bom Principio, State of Rio Grande do Sul (RS), Brazil	South America	-29.5069885	-51.3575028
Santa Fe, Province of Santa Fe, Argentina	South America	-31.6106578	-60.697294
Alta Gracia, Province of Cordoba, Argentina	South America	-31.6571044	-64.4347411
Sao Pedro, State of Sao Paulo (SP), Brazil	South America	-22.5487399	-47.9100329
Ushuaia, Province of Tierra del Fuego, Argentina	South America	-54.8019121	-68.3029511
Santa Maria, Province of Catamarca, Argentina	South America	-26.7035442	-66.0459116
Chincha Alta, Ica Region, Peru	South America	-13.42553	-76.136711
Lambayeque, Lambayeque Region, Peru	South America	-6.7197666	-79.9080757
Votuporanga, State of Sao Paulo (SP), Brazil	South America	-20.4171943	-49.9703251
Concepcion, Santa Cruz Department, Bolivia	South America	-16.131343	-62.0399534
Choachi, Cundinamarca Department, Colombia	South America	4.528659	-73.922968
Candeias do Jamari, State of Rondonia (RO), Brazil	South America	-8.7975498	-63.4862036
Villa Serranita, Province of Cordoba, Argentina	South America	-31.7357034	-64.4556668
Bayeux, State of Paraiba (PB), Brazil	South America	-7.1315529	-34.9322771
Itacare, State of Bahia (BA), Brazil	South America	-14.2790654	-38.994629
La Mesa, Cundinamarca Department, Colombia	South America	4.632147	-74.463014
Candonga, Province of Cordoba, Argentina	South America	-31.1136963	-64.3656498
Sao Carlos, State of Santa Catarina (SC), Brazil	South America	-27.0272704	-53.0244018
Guaiba, State of Rio Grande do Sul (RS), Brazil	South America	-30.1090924	-51.3238273
Rio Negro, State of Parana (PR), Brazil	South America	-26.086847	-49.7798281
Sonora, State of Mato Grosso do Sul (MS), Brazil	South America	-17.7546792	-54.8731219
Lagarto, State of Sergipe (SE), Brazil	South America	-10.9141032	-37.6692881
Llaillay, Valparaiso Region, Chile	South America	-32.8409806	-70.956166
Rolandia, State of Parana (PR), Brazil	South America	-23.3105968	-51.366412
Adamantina, State of Sao Paulo (SP), Brazil	South America	-21.6824831	-51.0741711
Pijao, Quindio Department, Colombia	South America	4.336584	-75.702412
Rivera, Rivera Department, Uruguay	South America	-30.9178625	-55.5469032
Patos de Minas, State of Minas Gerais (MG), Brazil	South America	-18.5872582	-46.5146749
Alto Bela Vista, State of Santa Catarina (SC), Brazil	South America	-27.4300922	-51.9051241
Covenas, Sucre Department, Colombia	South America	9.40642	-75.69812
Pradopolis, State of Sao Paulo (SP), Brazil	South America	-21.3630677	-48.0683218
Fusagasuga, Cundinamarca Department, Colombia	South America	4.345152	-74.361823
Juana Koslay, Province of San Luis, Argentina	South America	-33.31666	-66.61666
Latacunga, Cotopaxi Province, Ecuador	South America	-0.931556	-78.60585
Circasia, Quindio Department, Colombia	South America	4.616094	-75.635595
Ischilin Viejo, Province of Cordoba, Argentina	South America	-30.5683904	-64.4058198
Piranhas, State of Goias (GO), Brazil	South America	-16.4262523	-51.8239388
Cachoeira Do Arari, State of Para (PA), Brazil	South America	-1.0143667	-48.9625166
Balneario Camboriu, State of Santa Catarina (SC), Brazil	South America	-26.9930938	-48.6356285
Itajai, State of Santa Catarina (SC), Brazil	South America	-26.9107052	-48.6709133
Acarau, State of Ceara (CE), Brazil	South America	-2.8880609	-40.1186635
Garapua, Ilha de Tinhare, Brazil	South America	-13.4789526	-38.917138
Ilha de Boipeba, State of Bahia (BA), Brazil	South America	-13.6205915	-38.935493
San Ignacio, Province of Misiones, Argentina	South America	-27.2552825	-55.5314354
Piranhas, State of Alagoas (AL), Brazil	South America	-9.5436059	-37.745028
Pampatar, Margarita Island, Venezuela	South America	11.003381	-63.8108858
Dosquebradas, Risaralda Department, Colombia	South America	4.8318256	-75.6805678
Moyobamba, San Martin Region, Peru	South America	-6.0419882	-76.9700669
Comendador Levy Gasparian, State of Rio de Janeiro (RJ), Brazil	South America	-22.0294433	-43.2059216
Porto de Pedras, State of Alagoas (AL), Brazil	South America	-9.1541755	-35.4124355
Lins, State of Sao Paulo (SP), Brazil	South America	-21.6733002	-49.7471388
Pau Dos Ferros, State of Rio Grande do Norte (RN), Brazil	South America	-6.1123317	-38.2052013
Governador Valadares, State of Minas Gerais (MG), Brazil	South America	-18.8549317	-41.9559233
Vilcabamba, Loja Province, Ecuador	South America	-4.2623285	-79.2253776
Huerta Grande, Province of Cordoba, Argentina	South America	-31.0752734	-64.4908722
Santa Cruz, State of Espirito Santo (ES), Brazil	South America	-19.9607189	-40.155047
Playa el Agua, Margarita Island, Venezuela	South America	11.140664	-63.8580562
Santo Amaro do Maranhao, State of Maranhao (MA), Brazil	South America	-2.641231	-43.2134484
Puerto Supe, Lima Region, Peru	South America	-10.81611	-77.746307
Zelaya, Province of Buenos Aires, Argentina	South America	-34.3693539	-58.8697406
Puerto Bertrand, Aisen Region, Chile	South America	-47.0136319	-72.8255427
Puerto Chacabuco, Aisen Region, Chile	South America	-45.4622319	-72.8190159
Santo Domingo, Valparaiso Region, Chile	South America	-33.635833	-71.628056
Chiguayante, Biobio Region, Chile	South America	-36.9532166	-73.017378
Chaiten, Los Lagos Region, Chile	South America	-42.9167	-72.7167
Paraibuna, State of Sao Paulo (SP), Brazil	South America	-23.3901988	-45.662745
Carapicuiba, State of Sao Paulo (SP), Brazil	South America	-23.5239623	-46.8411243
Vera Cruz, State of Sao Paulo (SP), Brazil	South America	-22.2220229	-49.8197149
Guaranesia, State of Minas Gerais (MG), Brazil	South America	-21.3018037	-46.7984919
Ataliva Roca, Province of La Pampa, Argentina	South America	-37.0318657	-64.2851758
Mossoro, State of Rio Grande do Norte (RN), Brazil	South America	-5.1841285	-37.3477805
Ametista do Sul, State of Rio Grande do Sul (RS), Brazil	South America	-27.3692613	-53.1857395
Guernica, Province of Buenos Aires, Argentina	South America	-34.9194342	-58.387406
El Hoyo, Province of Chubut, Argentina	South America	-27.0219727	-63.2321135
Pilar, State of Alagoas (AL), Brazil	South America	-9.5980924	-35.9567648
Melocoton, Santiago Metropolitan Region, Chile	South America	-33.6970468	-70.3322812
Ibiuna, State of Sao Paulo (SP), Brazil	South America	-23.6600885	-47.2234952
Fundao, State of Espirito Santo (ES), Brazil	South America	-19.9375242	-40.4081412
Ingapirca, Canar Province, Ecuador	South America	-2.5460564	-78.875772
Tortuguitas, Province of Buenos Aires, Argentina	South America	-34.47509	-58.753746
Paramaribo, Paramaribo District, Suriname	South America	5.8520355	-55.2038278
Chosica, Lima Region, Peru	South America	-12.0032563	-76.9179994
Tibau do Sul, State of Rio Grande do Norte (RN), Brazil	South America	-6.1868146	-35.0918639
Arroio dos Ratos, State of Rio Grande do Sul (RS), Brazil	South America	-30.0880438	-51.7279954
Alvarado, Tolima Department, Colombia	South America	4.566843	-74.953211
Gonzalez Catan, Province of Buenos Aires, Argentina	South America	-34.7627204	-58.6300804
Jaen, Cajamarca Region, Peru	South America	-5.7094412	-78.7986181
Imbituba, State of Santa Catarina (SC), Brazil	South America	-28.227627	-48.6691286
Garuva, State of Santa Catarina (SC), Brazil	South America	-26.0296737	-48.8555034
Mina Clavero, Province of Cordoba, Argentina	South America	-31.7282783	-65.0055595
Sao Caitano, State of Pernambuco (PE), Brazil	South America	-8.2806978	-36.1328132
Jaguaruna, State of Santa Catarina (SC), Brazil	South America	-28.6504899	-49.0211225
Huarmey, Ancash Region, Peru	South America	-10.0690562	-78.1524487
Sao Jose, State of Santa Catarina (SC), Brazil	South America	-27.6140791	-48.6370861
Aragoiania, State of Goias (GO), Brazil	South America	-16.909152	-49.4480992
